Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
15:11:07:26.609,61,0.1941103488,0.2836644351,0.1405134946,0.0000000000,0.0000000000,0.0539738908,0.0000000000,0.1939321160,0.2845258415,0.0000000000,0.0160264447,0.0000000000,0.0539582260,0.0000000000,0.0217737928,0.0000000000,0.0426356718,0.0312133394,0.0326227434,0.0193042085,0.0235897154,0.0235024262,0.0000000000,0.8873082399,0.8895584345,0.0000000000,0.0000000000,0.1108059138,0.1048448980,0.0560930930,0.0499360897,0.0701143295,0.0136236418,0.1901160479,0.1418737024,0.1065133885,0.1110272035,0.4728997946,0.4590424597,0.3799967766,0.3933616281,0.5975775719,0.5972523689,0.0221647825,0.0000000000,0.0000000000,0.0116352476,0.3753845990,0.3804311454,0.3618102074,0.3815242350,0.0000000007,0.0000000000,0.0000000000,0.0000000000,0.0096424930,0.1738151163,0.0016930682,0.0845462978,0.1739082336,0.0148345651
15:11:07:27.611,61,0.1977263093,0.2855098248,0.1407162249,0.0000000000,0.0000000000,0.0542789996,0.0000000000,0.1975599527,0.2863801122,0.0000000000,0.0161795281,0.0000000000,0.0542627908,0.0000000000,0.0227260850,0.0000000000,0.0434967019,0.0335676633,0.0321416929,0.0198837202,0.0228258818,0.0231692493,0.0000000000,0.8905156851,0.8935712576,0.0000000000,0.0000000000,0.1112104803,0.1054366902,0.0567844100,0.0504828617,0.0704469234,0.0134465192,0.1854627579,0.1408165991,0.1067882851,0.1113773808,0.4819855988,0.4691754580,0.3891835809,0.4030244052,0.5981116295,0.5977967978,0.0225800648,0.0000000000,0.0000000000,0.0113341846,0.3836579025,0.3902364373,0.3684474230,0.3894360363,0.0000000005,0.0000000000,0.0000000000,0.0000000000,0.0097326543,0.1749480367,0.0017202668,0.0846514702,0.1750413030,0.0149517236
15:11:07:28.613,61,0.2020271271,0.2874428332,0.1408715546,0.0000000000,0.0000000000,0.0545692593,0.0000000000,0.2018640935,0.2883217037,0.0000000000,0.0162818506,0.0000000000,0.0545524731,0.0000000000,0.0237722266,0.0000000000,0.0449414030,0.0358031467,0.0316015184,0.0204922315,0.0221324675,0.0228619333,0.0000000000,0.8920729756,0.8954114318,0.0000000000,0.0000000000,0.1116860360,0.1060714722,0.0573956594,0.0509948507,0.0707595870,0.0132987211,0.1831935793,0.1401501000,0.1072007120,0.1118560657,0.4901449084,0.4770019054,0.4030497968,0.4151626825,0.5988711715,0.5985684395,0.0230138544,0.0000000000,0.0000000000,0.0110563058,0.3890174627,0.3951879442,0.3779941499,0.3988482356,0.0000000004,0.0000000000,0.0000000000,0.0000000000,0.0097921463,0.1761342734,0.0017427624,0.0847271681,0.1762276143,0.0150685944
15:11:07:29.611,61,0.2060419917,0.2904067338,0.1414912641,0.0000000000,0.0000000000,0.0548014529,0.0000000000,0.2058758885,0.2913038731,0.0000000000,0.0167861488,0.0000000000,0.0547840595,0.0000000000,0.0246114433,0.0000000000,0.0462441891,0.0371774174,0.0310579818,0.0210662857,0.0215140153,0.0225776136,0.0000000000,0.8934788704,0.8967518806,0.0000000000,0.0000000000,0.1123125926,0.1070289835,0.0579348914,0.0514668599,0.0710758790,0.0131506501,0.1820227951,0.1398831159,0.1078939214,0.1127074808,0.4935423434,0.4805140495,0.4117328823,0.4234049916,0.5995662212,0.5992692709,0.0234135278,0.0000000000,0.0000000000,0.0108097624,0.3944756985,0.3994920552,0.3814770579,0.4023728669,0.0000000005,0.0000000000,0.0000000000,0.0000000000,0.0100921495,0.1779565662,0.0018151334,0.0850723237,0.1780501902,0.0152896103
15:11:07:30.613,61,0.2094795555,0.2934107482,0.1415106803,0.0000000000,0.0000000000,0.0549567305,0.0000000000,0.2093174309,0.2943183482,0.0000000000,0.0167017691,0.0000000000,0.0549388230,0.0000000000,0.0254194532,0.0000000000,0.0473339446,0.0383955017,0.0304840226,0.0216336623,0.0209270027,0.0222067609,0.0000000000,0.8944896460,0.8977882862,0.0000000000,0.0000000000,0.1129581481,0.1079508737,0.0584290847,0.0519030541,0.0713465363,0.0130252996,0.1811593473,0.1397201121,0.1085906029,0.1135169342,0.4989573359,0.4870998859,0.4203376770,0.4336272478,0.5999365449,0.5996443033,0.0238409378,0.0000000000,0.0000000000,0.0105761643,0.3976677358,0.4033648372,0.3874529004,0.4088018239,0.0000000006,0.0000000000,0.0000000000,0.0000000000,0.0100380750,0.1797980070,0.0018244965,0.0850557834,0.1798918098,0.0154481819
15:11:07:31.615,61,0.2124057412,0.2962706983,0.1411025673,0.0000000000,0.0000000000,0.0550299063,0.0000000000,0.2122479081,0.2971824706,0.0000000000,0.0162002072,0.0000000000,0.0550115742,0.0000000000,0.0263090208,0.0000000000,0.0483025126,0.0397241116,0.0298570246,0.0221690927,0.0203649383,0.0218184888,0.0000000000,0.8955573440,0.8989595771,0.0000000000,0.0000000000,0.1139046773,0.1094273478,0.0589106753,0.0523212291,0.0715515465,0.0129100857,0.1803209335,0.1395593435,0.1096035838,0.1148289442,0.5153192878,0.5037167072,0.4312576950,0.4455134869,0.6004836559,0.6001955867,0.0242492892,0.0000000000,0.0000000000,0.0103599867,0.3992676735,0.4051564634,0.3909067810,0.4127456546,0.0000000006,0.0000000000,0.0000000000,0.0000000000,0.0097335167,0.1815471947,0.0017867361,0.0847834870,0.1816411763,0.0155519033
15:11:07:32.617,61,0.2156943828,0.2987900078,0.1401583999,0.0000000000,0.0000000000,0.0550177433,0.0000000000,0.2155421227,0.2996973693,0.0000000000,0.0152299069,0.0000000000,0.0549990796,0.0000000000,0.0272892267,0.0000000000,0.0492815115,0.0413701423,0.0292072929,0.0227073580,0.0198381972,0.0214226246,0.0000000000,0.8965080380,0.8999858499,0.0000000000,0.0000000000,0.1147645488,0.1106911153,0.0593311973,0.0526899286,0.0717604458,0.0128047131,0.1797481626,0.1396818310,0.1110520214,0.1165642589,0.5213713646,0.5098938942,0.4451731741,0.4599064887,0.6007470489,0.6004622579,0.0246674381,0.0000000000,0.0000000000,0.0101543618,0.4003559053,0.4064278901,0.4012350142,0.4241743386,0.0000000006,0.0000000000,0.0000000000,0.0000000000,0.0091479439,0.1830824465,0.0016937702,0.0841923282,0.1831765920,0.0155772194
15:11:07:33.618,61,0.2202081382,0.3018519580,0.1402404010,0.0000000000,0.0000000000,0.0550829023,0.0000000000,0.2200542539,0.3027706146,0.0000000000,0.0152414609,0.0000000000,0.0550638400,0.0000000000,0.0287281740,0.0000000000,0.0503572710,0.0435748063,0.0285277832,0.0232226960,0.0193107445,0.0210895184,0.0000000000,0.8986296058,0.9020405412,0.0000000000,0.0000000000,0.1171266362,0.1133517623,0.0597727410,0.0530576408,0.0719147995,0.0127193928,0.1784551740,0.1397117972,0.1128222793,0.1186041757,0.5406374335,0.5273756385,0.4594555497,0.4724850953,0.6010028124,0.6007199883,0.0250947792,0.0000000000,0.0000000000,0.0099646160,0.4024830461,0.4091474116,0.4088672101,0.4319307506,0.0000000005,0.0000000000,0.0000000000,0.0000000000,0.0091516851,0.1849599034,0.0017122396,0.0842122734,0.1850542128,0.0157442689
15:11:07:34.622,61,0.2249229103,0.3044027686,0.1405830532,0.0000000000,0.0000000000,0.0552910343,0.0000000000,0.2247698158,0.3053347170,0.0000000000,0.0155362347,0.0000000000,0.0552715696,0.0000000000,0.0300994068,0.0000000000,0.0514378585,0.0461794436,0.0278241653,0.0237174071,0.0187833011,0.0208179113,0.0000000000,0.9006775022,0.9038406610,0.0000000000,0.0000000000,0.1195085123,0.1158592626,0.0602469891,0.0534564331,0.0719680116,0.0126650725,0.1744330972,0.1395448595,0.1138512492,0.1197507158,0.5575239062,0.5417521000,0.4701587856,0.4817695022,0.6021254063,0.6018479466,0.0255149882,0.0000000000,0.0000000000,0.0097760344,0.4052030444,0.4127183259,0.4193099737,0.4421364665,0.0000000004,0.0000000000,0.0000000000,0.0000000000,0.0093259364,0.1865265816,0.0017599665,0.0843933299,0.1866210252,0.0159147382
15:11:07:35.624,61,0.2310434729,0.3060063422,0.1401496381,0.0000000000,0.0000000000,0.0557552315,0.0000000000,0.2308979034,0.3069366813,0.0000000000,0.0151484013,0.0000000000,0.0557354540,0.0000000000,0.0316974930,0.0000000000,0.0527809635,0.0495448932,0.0270092357,0.0242584962,0.0182712004,0.0205184985,0.0000000000,0.9018986821,0.9049587250,0.0000000000,0.0000000000,0.1207930222,0.1172641739,0.0607422478,0.0539017133,0.0718555152,0.0126418024,0.1646617353,0.1390215755,0.1145454720,0.1205236539,0.5784859061,0.5618985891,0.4823386073,0.4933657050,0.6057960391,0.6055389047,0.0259662606,0.0000000000,0.0000000000,0.0095984591,0.4090079069,0.4187099040,0.4243328571,0.4475279450,0.0000000004,0.0000000000,0.0000000000,0.0000000000,0.0090914452,0.1875047833,0.0017249273,0.0841175914,0.1875998229,0.0159480348
15:11:07:36.622,61,0.2368642390,0.3083418012,0.1391619146,0.0000000000,0.0000000000,0.0562897883,0.0000000000,0.2367419600,0.3092659414,0.0000000000,0.0141603258,0.0000000000,0.0562696829,0.0000000000,0.0336142890,0.0000000000,0.0541900396,0.0527190715,0.0262439214,0.0248210672,0.0177748725,0.0201146305,0.0000000000,0.9027068615,0.9057229161,0.0000000000,0.0000000000,0.1217470765,0.1182978302,0.0613066107,0.0544325560,0.0717319697,0.0126570659,0.1607138515,0.1385406107,0.1150982380,0.1211487129,0.5886901021,0.5716502070,0.4898667634,0.5020998120,0.6090355515,0.6088042259,0.0264295768,0.0000000000,0.0000000000,0.0094186384,0.4110292792,0.4224103391,0.4437011480,0.4692451656,0.0000000004,0.0000000000,0.0000000000,0.0000000000,0.0084961429,0.1889267266,0.0016245018,0.0835021287,0.1890218258,0.0159545187
15:11:07:37.627,61,0.2415245026,0.3109399080,0.1385812908,0.0000000000,0.0000000000,0.0568132959,0.0000000000,0.2414236069,0.3118642569,0.0000000000,0.0135380616,0.0000000000,0.0567929335,0.0000000000,0.0356133394,0.0000000000,0.0553783849,0.0561790429,0.0254926737,0.0253846124,0.0173151307,0.0195853431,0.0000000000,0.9033238292,0.9063593149,0.0000000000,0.0000000000,0.1224922240,0.1191321686,0.0618616715,0.0549726598,0.0715116411,0.0126760807,0.1575438082,0.1380122304,0.1156294718,0.1217509732,0.5961376429,0.5797571540,0.4952508509,0.5095250010,0.6107000709,0.6104857922,0.0269210022,0.0000000000,0.0000000000,0.0092565445,0.4133159220,0.4267512560,0.4495419264,0.4757806957,0.0000000003,0.0000000000,0.0000000000,0.0000000000,0.0081203124,0.1905134171,0.0015660023,0.0831284598,0.1906086504,0.0160198845
15:11:07:38.628,61,0.2457635105,0.3139772117,0.1383648068,0.0000000000,0.0000000000,0.0572247542,0.0000000000,0.2456714511,0.3149082959,0.0000000000,0.0132689923,0.0000000000,0.0572039448,0.0000000000,0.0370617248,0.0000000000,0.0566884987,0.0588519424,0.0247619450,0.0258919019,0.0168886594,0.0190162249,0.0000000000,0.9040401578,0.9071067572,0.0000000000,0.0000000000,0.1232834682,0.1201534569,0.0624546781,0.0555515662,0.0712560117,0.0126663679,0.1559606940,0.1377201825,0.1162431687,0.1224253774,0.6005007625,0.5849252939,0.5045248866,0.5204855204,0.6119158268,0.6117091775,0.0273742359,0.0000000000,0.0000000000,0.0091027226,0.4167865217,0.4308014512,0.4528156221,0.4794451594,0.0000000003,0.0000000000,0.0000000000,0.0000000000,0.0079560513,0.1923727095,0.0015496737,0.0829687715,0.1924680918,0.0161490440
15:11:07:39.629,61,0.2517335713,0.3177330494,0.1382070780,0.0000000000,0.0000000000,0.0575599968,0.0000000000,0.2516380847,0.3186739087,0.0000000000,0.0130755389,0.0000000000,0.0575385764,0.0000000000,0.0384961367,0.0000000000,0.0584769174,0.0620028675,0.0240469575,0.0263455939,0.0164943747,0.0185147133,0.0000000000,0.9057893157,0.9087928534,0.0000000000,0.0000000000,0.1250886619,0.1219748855,0.0631443113,0.0562306345,0.0709180534,0.0126117971,0.1550849378,0.1377055347,0.1169476658,0.1232384890,0.6055329442,0.5902714133,0.5182282329,0.5326517820,0.6124408841,0.6122363210,0.0278130714,0.0000000000,0.0000000000,0.0089541702,0.4247738719,0.4365603924,0.4546026587,0.4814600945,0.0000000004,0.0000000000,0.0000000000,0.0000000000,0.0078365253,0.1946728677,0.0015451103,0.0828369707,0.1947684735,0.0163210575
15:11:07:40.632,61,0.2559880912,0.3212734461,0.1386289001,0.0000000000,0.0000000000,0.0578707717,0.0000000000,0.2558802664,0.3222318590,0.0000000000,0.0134713836,0.0000000000,0.0578485578,0.0000000000,0.0394900441,0.0000000000,0.0604272373,0.0644070879,0.0233702697,0.0267629419,0.0161468592,0.0181272812,0.0000000000,0.9083541036,0.9110075235,0.0000000000,0.0000000000,0.1270724982,0.1237605438,0.0638521686,0.0569454879,0.0705846623,0.0125189489,0.1548670977,0.1380970180,0.1179030463,0.1242327988,0.6076706648,0.5924891233,0.5311160684,0.5435277224,0.6127157211,0.6125093102,0.0282339305,0.0000000000,0.0000000000,0.0088165626,0.4355737567,0.4438923895,0.4556177557,0.4826146066,0.0000000006,0.0000000000,0.0000000000,0.0000000000,0.0080702864,0.1968467534,0.0016094327,0.0830541924,0.1969425529,0.0165511556
15:11:07:41.631,61,0.2597160339,0.3244832456,0.1389277875,0.0000000000,0.0000000000,0.0582753196,0.0000000000,0.2595988810,0.3254564404,0.0000000000,0.0137241799,0.0000000000,0.0582523569,0.0000000000,0.0403712764,0.0000000000,0.0618189089,0.0667912737,0.0227294918,0.0271611493,0.0158310253,0.0177678093,0.0000000000,0.9106323719,0.9130414724,0.0000000000,0.0000000000,0.1290864795,0.1255930215,0.0647411197,0.0578532405,0.0702566952,0.0124074947,0.1550130099,0.1390735358,0.1189825609,0.1253789514,0.6090270877,0.5938181281,0.5397793055,0.5519384742,0.6130468845,0.6128371358,0.0286405198,0.0000000000,0.0000000000,0.0086890822,0.4460064769,0.4540502727,0.4564794898,0.4836163819,0.0000000006,0.0000000000,0.0000000000,0.0000000000,0.0082184831,0.1988168657,0.0016558281,0.0832005665,0.1989128143,0.0167505294
15:11:07:42.632,61,0.2627819180,0.3270204365,0.1390871406,0.0000000000,0.0000000000,0.0588022843,0.0000000000,0.2626646757,0.3280042112,0.0000000000,0.0138692334,0.0000000000,0.0587787926,0.0000000000,0.0416141748,0.0000000000,0.0627998784,0.0695196912,0.0221179985,0.0275403522,0.0155448588,0.0174241066,0.0000000000,0.9128649235,0.9151044488,0.0000000000,0.0000000000,0.1311247498,0.1277089566,0.0663045943,0.0594409965,0.0699150562,0.0122833876,0.1554499269,0.1415281594,0.1202406734,0.1267459244,0.6106703281,0.5949171782,0.5504309535,0.5626681447,0.6131547093,0.6129411459,0.0290440451,0.0000000000,0.0000000000,0.0085727116,0.4564225972,0.4664230347,0.4593020082,0.4875268340,0.0000000007,0.0000000000,0.0000000000,0.0000000000,0.0083027314,0.2003733963,0.0016862536,0.0832698718,0.2004694492,0.0168991853
15:11:07:43.634,61,0.2654307485,0.3300893009,0.1383002102,0.0000000000,0.0000000000,0.0593583174,0.0000000000,0.2653201818,0.3310711682,0.0000000000,0.0130641675,0.0000000000,0.0593345352,0.0000000000,0.0432181805,0.0000000000,0.0636180192,0.0722697377,0.0215359777,0.0278847404,0.0152785704,0.0170530919,0.0000000000,0.9153653979,0.9175322056,0.0000000000,0.0000000000,0.1338622123,0.1305178851,0.0689096451,0.0619858354,0.0695573241,0.0121441726,0.1560297906,0.1439939141,0.1218263879,0.1283268332,0.6142980456,0.5981143713,0.5584784150,0.5706412792,0.6130602360,0.6128425598,0.0294544157,0.0000000000,0.0000000000,0.0084699923,0.4653537273,0.4765883982,0.4634138346,0.4921637475,0.0000000007,0.0000000000,0.0000000000,0.0000000000,0.0078177955,0.2022461444,0.0016030173,0.0827671662,0.2023423165,0.0169586577
15:11:07:44.638,61,0.2683717608,0.3336175084,0.1368962079,0.0000000000,0.0000000000,0.0597452223,0.0000000000,0.2682673931,0.3345892131,0.0000000000,0.0116669061,0.0000000000,0.0597213805,0.0000000000,0.0446969792,0.0000000000,0.0643239543,0.0746072307,0.0209845807,0.0281366240,0.0150192045,0.0166592952,0.0000000000,0.9174185395,0.9195466042,0.0000000000,0.0000000000,0.1360511929,0.1327424943,0.0714638308,0.0644307956,0.0691889748,0.0120009277,0.1565642953,0.1452979445,0.1230138615,0.1295674592,0.6198564768,0.6040392518,0.5627096891,0.5749936700,0.6127594709,0.6125384569,0.0298782978,0.0000000000,0.0000000000,0.0083655287,0.4688210785,0.4805083573,0.4681175947,0.4967950881,0.0000000005,0.0000000000,0.0000000000,0.0000000000,0.0069785602,0.2043939680,0.0014465636,0.0818906352,0.2044903040,0.0169626288
15:11:07:45.640,61,0.2710406780,0.3363910913,0.1366980523,0.0000000000,0.0000000000,0.0599853173,0.0000000000,0.2709421515,0.3373683691,0.0000000000,0.0114523796,0.0000000000,0.0599613078,0.0000000000,0.0458512791,0.0000000000,0.0650053620,0.0759348124,0.0204653256,0.0282992236,0.0147650857,0.0162886549,0.0000000000,0.9192051888,0.9212208390,0.0000000000,0.0000000000,0.1381470412,0.1348433495,0.0732861832,0.0662654191,0.0687999874,0.0118645113,0.1569515169,0.1461145580,0.1241622791,0.1307066232,0.6281599402,0.6122608781,0.5649242997,0.5771830082,0.6122202873,0.6119948626,0.0302484799,0.0000000000,0.0000000000,0.0082655987,0.4702888429,0.4820907712,0.4702876508,0.4988479912,0.0000000005,0.0000000000,0.0000000000,0.0000000000,0.0068478212,0.2060914934,0.0014315919,0.0817433074,0.2061879933,0.0170767736
15:11:07:46.642,61,0.2740631998,0.3393026590,0.1370420754,0.0000000000,0.0000000000,0.0601346679,0.0000000000,0.2739707530,0.3402943015,0.0000000000,0.0117863044,0.0000000000,0.0601103902,0.0000000000,0.0469706953,0.0000000000,0.0656982437,0.0772062689,0.0199825708,0.0284279026,0.0145214200,0.0158947036,0.0000000000,0.9204633236,0.9224005342,0.0000000000,0.0000000000,0.1397548616,0.1364078373,0.0746208951,0.0676897317,0.0683895275,0.0117320679,0.1572581977,0.1467096955,0.1250734627,0.1315992624,0.6326848269,0.6174557805,0.5661978126,0.5784305930,0.6095542312,0.6093040705,0.0306074861,0.0000000000,0.0000000000,0.0081665190,0.4709379077,0.4827096462,0.4722803533,0.5004515648,0.0000000004,0.0000000000,0.0000000000,0.0000000000,0.0070448429,0.2078791857,0.0014859291,0.0819184259,0.2079758346,0.0172659718
15:11:07:47.640,61,0.2765739560,0.3406545818,0.1371419132,0.0000000000,0.0000000000,0.0603106357,0.0000000000,0.2764819562,0.3416520357,0.0000000000,0.0118810525,0.0000000000,0.0602859408,0.0000000000,0.0478582568,0.0000000000,0.0664183199,0.0781609789,0.0195247158,0.0285712741,0.0142975887,0.0155306058,0.0000000000,0.9213711023,0.9232694507,0.0000000000,0.0000000000,0.1408556402,0.1374815255,0.0755774975,0.0686886311,0.0680159107,0.0116114384,0.1575733721,0.1472539306,0.1259886920,0.1324525177,0.6350985169,0.6200853586,0.5671411753,0.5793448091,0.6083686352,0.6081099510,0.0309229847,0.0000000000,0.0000000000,0.0080756480,0.4711483419,0.4827825129,0.4735245705,0.5015632510,0.0000000004,0.0000000000,0.0000000000,0.0000000000,0.0071002301,0.2087087184,0.0015037647,0.0819637999,0.2088053972,0.0173464473
15:11:07:48.645,61,0.2784769833,0.3421136439,0.1360798776,0.0000000000,0.0000000000,0.0604226999,0.0000000000,0.2783820331,0.3430990279,0.0000000000,0.0108532738,0.0000000000,0.0603978783,0.0000000000,0.0485588759,0.0000000000,0.0670630634,0.0789679736,0.0191182140,0.0287418552,0.0141020408,0.0151130306,0.0000000000,0.9220060110,0.9239007831,0.0000000000,0.0000000000,0.1415816694,0.1381974220,0.0762620047,0.0694146529,0.0677328333,0.0115000764,0.1579870284,0.1478270590,0.1266925633,0.1331167668,0.6359443069,0.6211448908,0.5676881671,0.5799963474,0.6076142788,0.6073519588,0.0312499069,0.0000000000,0.0000000000,0.0079860855,0.4711160958,0.4827287793,0.4748219848,0.5030318499,0.0000000004,0.0000000000,0.0000000000,0.0000000000,0.0064848037,0.2095917612,0.0013794089,0.0813137442,0.2096884549,0.0172841456
15:11:07:49.646,61,0.2803292572,0.3438095152,0.1346085817,0.0000000000,0.0000000000,0.0606028140,0.0000000000,0.2802341580,0.3447771370,0.0000000000,0.0094086034,0.0000000000,0.0605780557,0.0000000000,0.0491821878,0.0000000000,0.0676707774,0.0797270611,0.0187583119,0.0289222747,0.0139339836,0.0146837709,0.0000000000,0.9225569963,0.9244584441,0.0000000000,0.0000000000,0.1421684921,0.1387722641,0.0768396929,0.0700350702,0.0674762726,0.0113915177,0.1583362222,0.1482921094,0.1273050308,0.1336880475,0.6360421777,0.6214575768,0.5678352714,0.5802920461,0.6072245836,0.6069617867,0.0315701142,0.0000000000,0.0000000000,0.0079113850,0.4713408649,0.4829620421,0.4753243327,0.5036247969,0.0000000004,0.0000000000,0.0000000000,0.0000000000,0.0056203878,0.2106157690,0.0012015548,0.0804169253,0.2107124776,0.0171799455
15:11:07:50.648,61,0.2824414670,0.3448885083,0.1341095865,0.0000000000,0.0000000000,0.0609595068,0.0000000000,0.2823486030,0.3458514512,0.0000000000,0.0089306096,0.0000000000,0.0609345399,0.0000000000,0.0497287102,0.0000000000,0.0683043748,0.0803967118,0.0184233245,0.0290860143,0.0137786372,0.0143105267,0.0000000000,0.9231405258,0.9250444770,0.0000000000,0.0000000000,0.1427994370,0.1393713355,0.0773728564,0.0706130937,0.0672394484,0.0112840673,0.1586979181,0.1487573385,0.1279237270,0.1342764944,0.6359456778,0.6215078831,0.5681465864,0.5807045102,0.6076977253,0.6074420810,0.0318263695,0.0000000000,0.0000000000,0.0078498544,0.4728798270,0.4840331674,0.4755181074,0.5039022565,0.0000000004,0.0000000000,0.0000000000,0.0000000000,0.0053341007,0.2112716883,0.0011440108,0.0801075324,0.2113684565,0.0171688888
15:11:07:51.646,61,0.2836183012,0.3458062112,0.1338222474,0.0000000000,0.0000000000,0.0613666438,0.0000000000,0.2835260034,0.3467673957,0.0000000000,0.0086666318,0.0000000000,0.0613413714,0.0000000000,0.0502456315,0.0000000000,0.0689031035,0.0810114294,0.0181068480,0.0292473603,0.0136388326,0.0140208500,0.0000000000,0.9237431288,0.9256357551,0.0000000000,0.0000000000,0.1434105784,0.1399348229,0.0778771341,0.0711450204,0.0669816136,0.0111768972,0.1590620577,0.1492433548,0.1285607517,0.1348896772,0.6358053088,0.6214212179,0.5685636997,0.5811390877,0.6079669595,0.6077126861,0.0320666842,0.0000000000,0.0000000000,0.0077984580,0.4761866629,0.4864811301,0.4754733443,0.5039306879,0.0000000003,0.0000000000,0.0000000000,0.0000000000,0.0051758103,0.2118310332,0.0011130909,0.0799263194,0.2119278312,0.0171768498
15:11:07:52.651,61,0.2843899131,0.3464000225,0.1334091872,0.0000000000,0.0000000000,0.0617053993,0.0000000000,0.2842985094,0.3473564982,0.0000000000,0.0082478411,0.0000000000,0.0616798662,0.0000000000,0.0507273301,0.0000000000,0.0694610104,0.0815664604,0.0178106148,0.0293992609,0.0135135902,0.0136973346,0.0000000000,0.9242206216,0.9261081219,0.0000000000,0.0000000000,0.1439159513,0.1404156685,0.0782979578,0.0716049895,0.0667452961,0.0110868989,0.1594287753,0.1497340202,0.1292029470,0.1354948431,0.6356434822,0.6213751435,0.5689097047,0.5815302730,0.6082595587,0.6080067158,0.0322770402,0.0000000000,0.0000000000,0.0077518243,0.4774294794,0.4874974489,0.4756885171,0.5041702390,0.0000000004,0.0000000000,0.0000000000,0.0000000000,0.0049253218,0.2121906430,0.0010610755,0.0796734169,0.2122874260,0.0171525627
15:11:07:53.653,61,0.2848827541,0.3472361565,0.1331882477,0.0000000000,0.0000000000,0.0618425533,0.0000000000,0.2847923636,0.3481915891,0.0000000000,0.0080129299,0.0000000000,0.0618167818,0.0000000000,0.0511466451,0.0000000000,0.0700062439,0.0820268318,0.0175388064,0.0295349918,0.0134089664,0.0133771384,0.0000000000,0.9246376753,0.9265276194,0.0000000000,0.0000000000,0.1443434805,0.1408308446,0.0786736831,0.0720335171,0.0665136278,0.0109979482,0.1598788947,0.1502925009,0.1297918409,0.1360212713,0.6354215741,0.6213568449,0.5693682432,0.5820197463,0.6081004739,0.6078476310,0.0324870832,0.0000000000,0.0000000000,0.0077040619,0.4780290723,0.4879679084,0.4759109020,0.5043758750,0.0000000004,0.0000000000,0.0000000000,0.0000000000,0.0047845147,0.2127006501,0.0010332948,0.0795327276,0.2127974480,0.0171647370
15:11:07:54.651,61,0.2852081060,0.3477352560,0.1334322542,0.0000000000,0.0000000000,0.0619645827,0.0000000000,0.2851190865,0.3486960232,0.0000000000,0.0082434639,0.0000000000,0.0619383678,0.0000000000,0.0515109934,0.0000000000,0.0704967231,0.0823740140,0.0172995459,0.0296446178,0.0133065237,0.0130899912,0.0000000000,0.9250510931,0.9269507527,0.0000000000,0.0000000000,0.1447604746,0.1412394941,0.0790430531,0.0724409968,0.0663133785,0.0109167416,0.1603882760,0.1508662552,0.1302869469,0.1364661753,0.6351574659,0.6212635636,0.5697990656,0.5824562311,0.6073380709,0.6070806384,0.0326807909,0.0000000000,0.0000000000,0.0076548364,0.4784874320,0.4883452058,0.4763682187,0.5047857761,0.0000000005,0.0000000000,0.0000000000,0.0000000000,0.0049218391,0.2130089402,0.0010645402,0.0796731710,0.2131057978,0.0172206610
15:11:07:55.653,61,0.2854533792,0.3482161164,0.1331781149,0.0000000000,0.0000000000,0.0621172264,0.0000000000,0.2853652239,0.3491742313,0.0000000000,0.0079831416,0.0000000000,0.0620906763,0.0000000000,0.0518748313,0.0000000000,0.0709505975,0.0826992765,0.0170879327,0.0297794640,0.0132160764,0.0128074801,0.0000000000,0.9253905416,0.9272966385,0.0000000000,0.0000000000,0.1451037973,0.1415778100,0.0794253871,0.0728613883,0.0661905333,0.0108418576,0.1610566378,0.1517416090,0.1307023466,0.1368341148,0.6346633434,0.6209269166,0.5703540444,0.5830348730,0.6068072319,0.6065493226,0.0328933671,0.0000000000,0.0000000000,0.0076077809,0.4790060222,0.4888550043,0.4772418737,0.5055935383,0.0000000006,0.0000000000,0.0000000000,0.0000000000,0.0047661094,0.2133008540,0.0010323145,0.0795163885,0.2133978009,0.0172111243
