Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
00:42:04:53.996,61,0.2329233885,0.2078820169,0.1124000698,0.0000000000,0.0000000000,0.1241068542,0.0000000000,0.2326982617,0.2082372606,0.0118472856,0.0000000000,0.0000000000,0.1241094917,0.0000000000,0.2414105386,0.0000000000,0.0167389940,0.0228899289,0.0189448446,0.0423318259,0.0999386460,0.0000000000,0.0040037823,0.0000000000,0.0000000000,0.7832571864,0.7707067132,0.0282957330,0.0270548724,0.2634391189,0.2697055936,0.1790204793,0.0050045103,0.7061225772,0.6100396514,0.1470001489,0.1514578611,0.0324075371,0.0339494199,0.0537426360,0.0603262633,0.3560582995,0.3557296991,0.0327849425,0.0000000000,0.0000000000,0.0176140517,0.1808954328,0.1896359175,0.1713605374,0.1969979852,0.0000007094,0.0000000000,0.0000000000,0.0000000000,-0.0071786204,0.1272082031,-0.0009181291,0.0681075826,0.1272845864,0.0087092100
00:42:04:54.998,61,0.2329841256,0.2076743692,0.1123410389,0.0000000000,0.0000000000,0.1238258034,0.0000000000,0.2327599078,0.2080285698,0.0119450698,0.0000000000,0.0000000000,0.1238282844,0.0000000000,0.2398303747,0.0000000000,0.0167503171,0.0228816643,0.0188904405,0.0421474427,0.0998765826,0.0000000000,0.0038202470,0.0000000000,0.0000000000,0.7834835052,0.7710734606,0.0283422321,0.0270915870,0.2631620765,0.2693455517,0.1785903722,0.0050042998,0.7059370279,0.6100562811,0.1471874267,0.1516357809,0.0323146023,0.0338376313,0.0535140410,0.0600140393,0.3556637466,0.3553270102,0.0326743349,0.0000000000,0.0000000000,0.0176743828,0.1777680367,0.1852287948,0.1706600636,0.1954837143,0.0000006297,0.0000000000,0.0000000000,0.0000000000,-0.0072379890,0.1270807534,-0.0009247845,0.0680729151,0.1271571666,0.0086959759
00:42:04:55.999,61,0.2329214662,0.2075337917,0.1119818687,0.0000000000,0.0000000000,0.1234609112,0.0000000000,0.2326983213,0.2078841329,0.0123413047,0.0000000000,0.0000000000,0.1234632432,0.0000000000,0.2381775081,0.0000000000,0.0167623032,0.0228704046,0.0188339967,0.0419608057,0.0998657644,0.0000000000,0.0036121830,0.0000000000,0.0000000000,0.7835665941,0.7713189721,0.0283859205,0.0271232966,0.2627705634,0.2688669860,0.1781132370,0.0050033801,0.7056574821,0.6099796295,0.1473616511,0.1517987549,0.0322166458,0.0337203629,0.0532904603,0.0596947409,0.3551003933,0.3547550440,0.0325705968,0.0000000000,0.0000000000,0.0177364051,0.1753449738,0.1820497960,0.1697464138,0.1937229931,0.0000007062,0.0000000000,0.0000000000,0.0000000000,-0.0074781687,0.1269927770,-0.0009548026,0.0678560212,0.1270692050,0.0086622499
00:42:04:57.001,61,0.2326040417,0.2069247663,0.1116773188,0.0000000000,0.0000000000,0.1229573265,0.0000000000,0.2323831767,0.2072708756,0.0126803759,0.0000000000,0.0000000000,0.1229595318,0.0000000000,0.2371787578,0.0000000000,0.0167269483,0.0228575263,0.0187665727,0.0417460278,0.0997476056,0.0000000000,0.0034206947,0.0000000000,0.0000000000,0.7836896777,0.7715696096,0.0284267217,0.0271593258,0.2623225749,0.2683304548,0.1777861118,0.0050031152,0.7054400444,0.6100198627,0.1475278288,0.1519532651,0.0321046412,0.0335889421,0.0531058833,0.0594225749,0.3547298610,0.3543776274,0.0324621759,0.0000000000,0.0000000000,0.0177810993,0.1722778082,0.1786693633,0.1691244841,0.1928063631,0.0000008800,0.0000000000,0.0000000000,0.0000000000,-0.0076839929,0.1266183108,-0.0009781574,0.0676746890,0.1266947389,0.0086134067
00:42:04:58.002,61,0.2322581708,0.2064629346,0.1115443558,0.0000000000,0.0000000000,0.1223166957,0.0000000000,0.2320397347,0.2068066895,0.0128336772,0.0000000000,0.0000000000,0.1223187894,0.0000000000,0.2356036752,0.0000000000,0.0166715514,0.0228335578,0.0186857749,0.0415276065,0.0995976403,0.0000000000,0.0032082386,0.0000000000,0.0000000000,0.7838967443,0.7719149590,0.0284735542,0.0271974187,0.2618964612,0.2677810788,0.1773514599,0.0050000320,0.7051367760,0.6099915504,0.1477025300,0.1521042585,0.0319857262,0.0334481224,0.0529024228,0.0591228679,0.3543925285,0.3540332317,0.0323548205,0.0000000000,0.0000000000,0.0178232156,0.1682306826,0.1741788983,0.1685216576,0.1920232624,0.0000009900,0.0000000000,0.0000000000,0.0000000000,-0.0077771712,0.1263348758,-0.0009877784,0.0675965399,0.1264112890,0.0085840225
00:42:04:59.004,61,0.2317909747,0.2061946392,0.1116284654,0.0000000000,0.0000000000,0.1215967312,0.0000000000,0.2315740585,0.2065385878,0.0127846841,0.0000000000,0.0000000000,0.1215985641,0.0000000000,0.2308390886,0.0000000000,0.0166126285,0.0227865670,0.0185915157,0.0413137302,0.0995372683,0.0000000000,0.0029762553,0.0000000000,0.0000000000,0.7838503122,0.7720096707,0.0285361242,0.0272502992,0.2614548504,0.2672130167,0.1761002541,0.0049916687,0.7046917677,0.6098229289,0.1478888243,0.1522653699,0.0318700597,0.0333080143,0.0527116172,0.0588238537,0.3542546928,0.3538849354,0.0322439447,0.0000000000,0.0000000000,0.0178810954,0.1648849845,0.1701847613,0.1678821594,0.1912409365,0.0000013068,0.0000000000,0.0000000000,0.0000000000,-0.0077476413,0.1261710525,-0.0009827384,0.0676489174,0.1262474358,0.0085794106
00:42:05:00.006,61,0.2314070165,0.2059826851,0.1120588034,0.0000000000,0.0000000000,0.1206737980,0.0000000000,0.2311884612,0.2063301504,0.0123888785,0.0000000000,0.0000000000,0.1206753105,0.0000000000,0.2270294726,0.0000000000,0.0165629163,0.0227375887,0.0184909683,0.0410964862,0.0996400714,0.0000000000,0.0026368571,0.0000000000,0.0000000000,0.7834801674,0.7718442678,0.0287006274,0.0273892041,0.2610875070,0.2666477561,0.1747637391,0.0049860463,0.7044291496,0.6098172665,0.1482136250,0.1525682360,0.0317516550,0.0331623256,0.0524957553,0.0584834926,0.3530917764,0.3526586592,0.0321116559,0.0000000000,0.0000000000,0.0179686323,0.1621565968,0.1664122790,0.1659589261,0.1881666183,0.0000012889,0.0000000000,0.0000000000,0.0000000000,-0.0075079021,0.1260434836,-0.0009513564,0.0679108053,0.1261199415,0.0086037796
00:42:05:01.007,61,0.2308648676,0.2060083449,0.1127003282,0.0000000000,0.0000000000,0.1189417541,0.0000000000,0.2306442410,0.2063618600,0.0118235778,0.0000000000,0.0000000000,0.1189428866,0.0000000000,0.2239123136,0.0000000000,0.0165408477,0.0226742383,0.0183732025,0.0408465825,0.0997738168,0.0000000000,0.0022326079,0.0000000000,0.0000000000,0.7831690311,0.7717877030,0.0288831126,0.0275405385,0.2605794966,0.2659600675,0.1731043011,0.0049771988,0.7042245865,0.6099438667,0.1485444903,0.1528655738,0.0316044986,0.0329814143,0.0522713847,0.0581150241,0.3497822881,0.3492523730,0.0319891162,0.0000000000,0.0000000000,0.0180489812,0.1593425125,0.1623758227,0.1631481647,0.1842307746,0.0000011549,0.0000000000,0.0000000000,0.0000000000,-0.0071653007,0.1260625422,-0.0009080836,0.0682994500,0.1261390001,0.0086542619
00:42:05:02.008,61,0.2302583158,0.2061351687,0.1130578443,0.0000000000,0.0000000000,0.1179505214,0.0000000000,0.2300363630,0.2064922154,0.0115164556,0.0000000000,0.0000000000,0.1179514751,0.0000000000,0.2211176604,0.0000000000,0.0165217463,0.0226309597,0.0182563886,0.0405625142,0.0997354612,0.0000000000,0.0018478360,0.0000000000,0.0000000000,0.7816050053,0.7712774277,0.0291500036,0.0277797654,0.2587467730,0.2632435262,0.1721913368,0.0049826289,0.7036989331,0.6097295284,0.1489264518,0.1532076448,0.0314658843,0.0328004733,0.0520273335,0.0577210747,0.3488063812,0.3482427299,0.0318707936,0.0000000000,0.0000000000,0.0181329977,0.1575202346,0.1594001651,0.1612601429,0.1815639287,0.0000013030,0.0000000000,0.0000000000,0.0000000000,-0.0069791088,0.1261420101,-0.0008850507,0.0685154423,0.1262185425,0.0086871181
00:42:05:03.010,61,0.2295983285,0.2059847265,0.1132291853,0.0000000000,0.0000000000,0.1171309948,0.0000000000,0.2293767035,0.2063430250,0.0113863852,0.0000000000,0.0000000000,0.1171318293,0.0000000000,0.2184260488,0.0000000000,0.0164772123,0.0226043742,0.0181475990,0.0402820967,0.0995843112,0.0000000000,0.0014486467,0.0000000000,0.0000000000,0.7804806828,0.7707030773,0.0294272490,0.0280280001,0.2562646866,0.2598878741,0.1714957356,0.0049951440,0.7016636729,0.6091952324,0.1492982954,0.1535262167,0.0313259922,0.0326204523,0.0517358407,0.0572659783,0.3481503129,0.3475683928,0.0317596793,0.0000000000,0.0000000000,0.0182230435,0.1551377326,0.1559173316,0.1594849676,0.1791166067,0.0000014567,0.0000000000,0.0000000000,0.0000000000,-0.0069003641,0.1260507852,-0.0008744254,0.0686200783,0.1261273175,0.0086940089
00:42:05:04.012,61,0.2291256338,0.2058977187,0.1131454557,0.0000000000,0.0000000000,0.1164992228,0.0000000000,0.2289047688,0.2062549889,0.0114870947,0.0000000000,0.0000000000,0.1164999753,0.0000000000,0.2154279500,0.0000000000,0.0163801182,0.0225863773,0.0180491954,0.0400000848,0.0993607566,0.0000000000,0.0010853808,0.0000000000,0.0000000000,0.7795966268,0.7700618505,0.0297087245,0.0282841399,0.2550119162,0.2581430674,0.1707822084,0.0050056158,0.6989094019,0.6077060103,0.1495204121,0.1537105888,0.0311900340,0.0324461721,0.0514192246,0.0567974001,0.3476345837,0.3470418751,0.0316591151,0.0000000000,0.0000000000,0.0182901230,0.1538457721,0.1542221606,0.1578554809,0.1770426631,0.0000017194,0.0000000000,0.0000000000,0.0000000000,-0.0069614439,0.1259970814,-0.0008817855,0.0685697868,0.1260736138,0.0086839097
00:42:05:05.013,61,0.2286543995,0.2060015351,0.1133459061,0.0000000000,0.0000000000,0.1160032675,0.0000000000,0.2284327894,0.2063608766,0.0113090025,0.0000000000,0.0000000000,0.1160039678,0.0000000000,0.2137567550,0.0000000000,0.0163356476,0.0225791708,0.0179718025,0.0397624597,0.0991462767,0.0000000000,0.0007080716,0.0000000000,0.0000000000,0.7788032889,0.7694760561,0.0299669020,0.0285137948,0.2540878356,0.2570429444,0.1700846702,0.0050217989,0.6940737367,0.6026662588,0.1496511549,0.1537883133,0.0310986023,0.0323109031,0.0511088371,0.0563303493,0.3470939994,0.3464920223,0.0315899961,0.0000000000,0.0000000000,0.0183486436,0.1531441808,0.1532877833,0.1568850875,0.1758536547,0.0000021840,0.0000000000,0.0000000000,0.0000000000,-0.0068534594,0.1260616779,-0.0008685574,0.0686907321,0.1261382550,0.0087037059
00:42:05:06.015,61,0.2281045616,0.2059093267,0.1136132702,0.0000000000,0.0000000000,0.1154111549,0.0000000000,0.2278819978,0.2062710077,0.0110593410,0.0000000000,0.0000000000,0.1154117957,0.0000000000,0.2115464211,0.0000000000,0.0162896607,0.0225672852,0.0178878997,0.0395197049,0.0990579948,0.0000000000,0.0002593234,0.0000000000,0.0000000000,0.7780891061,0.7689462900,0.0302292574,0.0287413429,0.2530467808,0.2557525635,0.1686285734,0.0050376044,0.6908403039,0.5998724103,0.1498753577,0.1539486647,0.0309945382,0.0321662351,0.0507223867,0.0557659566,0.3448598087,0.3442180455,0.0315096229,0.0000000000,0.0000000000,0.0184397250,0.1516347677,0.1508669853,0.1540177464,0.1718488932,0.0000021439,0.0000000000,0.0000000000,0.0000000000,-0.0067022066,0.1260066479,-0.0008490143,0.0688532367,0.1260832101,0.0087204184
00:42:05:07.017,61,0.2275868505,0.2060358822,0.1140616387,0.0000000000,0.0000000000,0.1147079840,0.0000000000,0.2273607999,0.2064020336,0.0106427921,0.0000000000,0.0000000000,0.1147085652,0.0000000000,0.2078525871,0.0000000000,0.0162350293,0.0225408804,0.0177921057,0.0392396934,0.0989262536,0.0002288182,0.0000000000,0.0000000000,0.0000000000,0.7777932882,0.7688409090,0.0304376800,0.0289144013,0.2517867386,0.2541286647,0.1661540866,0.0050419378,0.6882775426,0.5982950330,0.1499836147,0.1539780647,0.0308483616,0.0319809094,0.0502859876,0.0551434979,0.3420325816,0.3413435221,0.0314677507,0.0000000000,0.0000000000,0.0185017325,0.1494485736,0.1475926042,0.1506081223,0.1674177945,0.0000019970,0.0000000000,0.0000000000,0.0000000000,-0.0064497036,0.1260864586,-0.0008175516,0.0691242740,0.1261630505,0.0087602930
00:42:05:08.019,61,0.2270294279,0.2058793455,0.1145240888,0.0000000000,0.0000000000,0.1137766391,0.0000000000,0.2267981470,0.2062495202,0.0101935882,0.0000000000,0.0000000000,0.1137770787,0.0000000000,0.2050188929,0.0000000000,0.0162044074,0.0225163922,0.0177013390,0.0389615558,0.0988066941,0.0007683290,0.0000000000,0.0000000000,0.0000000000,0.7779852152,0.7692210078,0.0305887442,0.0290219225,0.2509517074,0.2531367540,0.1635868251,0.0050423280,0.6844754219,0.5955368876,0.1499622911,0.1538693905,0.0306936223,0.0317837894,0.0497928187,0.0544542037,0.3320432305,0.3312654197,0.0314373113,0.0000000000,0.0000000000,0.0185318012,0.1477246881,0.1449922770,0.1480814368,0.1640196443,0.0000018799,0.0000000000,0.0000000000,0.0000000000,-0.0061775520,0.1259931028,-0.0007824685,0.0694053620,0.1260696799,0.0087892786
00:42:05:09.020,61,0.2264128476,0.2056045532,0.1149849668,0.0000000000,0.0000000000,0.1127225682,0.0000000000,0.2261753231,0.2059784383,0.0097514465,0.0000000000,0.0000000000,0.1127228737,0.0000000000,0.2030681819,0.0000000000,0.0161663182,0.0224821046,0.0176092368,0.0387022011,0.0987297893,0.0012079757,0.0000000000,0.0000000000,0.0000000000,0.7783163786,0.7697105408,0.0307056233,0.0291043166,0.2502766550,0.2523931265,0.1616851836,0.0050381157,0.6828136444,0.5942512155,0.1498790234,0.1537057310,0.0305282809,0.0315827578,0.0493179969,0.0538116321,0.3248851895,0.3240786791,0.0314165875,0.0000000000,0.0000000000,0.0185493343,0.1463344842,0.1434704959,0.1465604603,0.1622698456,0.0000013931,0.0000000000,0.0000000000,0.0000000000,-0.0059097284,0.1258272827,-0.0007475499,0.0696861446,0.1259038895,0.0088130478
00:42:05:10.021,61,0.2257865518,0.2051712126,0.1152413562,0.0000000000,0.0000000000,0.1114456877,0.0000000000,0.2255439460,0.2055464834,0.0095141688,0.0000000000,0.0000000000,0.1114458740,0.0000000000,0.2016564161,0.0000000000,0.0161102712,0.0224617962,0.0175278820,0.0384532772,0.0985820964,0.0016281772,0.0000000000,0.0000000000,0.0000000000,0.7787974477,0.7703369856,0.0307976790,0.0291656423,0.2496086657,0.2516836524,0.1604905427,0.0050344723,0.6800813079,0.5919487476,0.1497010738,0.1534449011,0.0303700436,0.0313893929,0.0488424338,0.0531729758,0.3196245134,0.3188100159,0.0314095467,0.0000000000,0.0000000000,0.0185533948,0.1448065937,0.1417717785,0.1454212517,0.1609677225,0.0000012759,0.0000000000,0.0000000000,0.0000000000,-0.0057661217,0.1255633086,-0.0007278382,0.0698438734,0.1256399006,0.0088142445
00:42:05:11.023,61,0.2252489626,0.2048620135,0.1155794635,0.0000000000,0.0000000000,0.1105043218,0.0000000000,0.2250009924,0.2052398324,0.0091766156,0.0000000000,0.0000000000,0.1105043665,0.0000000000,0.2005941421,0.0000000000,0.0161268618,0.0224581268,0.0174692739,0.0382304937,0.0983848795,0.0020314176,0.0000000000,0.0000000000,0.0000000000,0.7793475389,0.7711530924,0.0308548175,0.0291934293,0.2490819097,0.2511785328,0.1595467180,0.0050317142,0.6765151024,0.5883264542,0.1493566930,0.1530191600,0.0302367434,0.0312180184,0.0483944193,0.0525687337,0.3145121932,0.3136819303,0.0314131603,0.0000000000,0.0000000000,0.0185280461,0.1439843029,0.1408290863,0.1445947886,0.1600587070,0.0000013041,0.0000000000,0.0000000000,0.0000000000,-0.0055616768,0.1253758371,-0.0007009730,0.0700504407,0.1254523993,0.0088269375
00:42:05:12.025,61,0.2247782052,0.2044920474,0.1160068735,0.0000000000,0.0000000000,0.1098580658,0.0000000000,0.2245265096,0.2048730403,0.0087353932,0.0000000000,0.0000000000,0.1098580435,0.0000000000,0.1985781640,0.0000000000,0.0161105227,0.0224616136,0.0174198709,0.0380095132,0.0981563032,0.0023596471,0.0000000000,0.0000000000,0.0000000000,0.7798457146,0.7717795372,0.0309248790,0.0292374529,0.2486299723,0.2507395446,0.1586374640,0.0050273063,0.6743966937,0.5863394737,0.1489928216,0.1525845826,0.0301109981,0.0310609583,0.0479356535,0.0519744083,0.3111498058,0.3103234768,0.0314413682,0.0000000000,0.0000000000,0.0184972193,0.1433688998,0.1401563436,0.1438038945,0.1592315733,0.0000014121,0.0000000000,0.0000000000,0.0000000000,-0.0052944133,0.1251515895,-0.0006660823,0.0703114867,0.1252281368,0.0088437721
00:42:05:13.027,61,0.2243440747,0.2040434629,0.1165326983,0.0000000000,0.0000000000,0.1094441563,0.0000000000,0.2240888625,0.2044283599,0.0081959842,0.0000000000,0.0000000000,0.1094441116,0.0000000000,0.1976529211,0.0000000000,0.0160778798,0.0224831309,0.0173998699,0.0378253981,0.0979105234,0.0026115542,0.0000000000,0.0000000000,0.0000000000,0.7802956700,0.7723049521,0.0309501942,0.0292470567,0.2483376414,0.2504813671,0.1580291837,0.0050266390,0.6726427674,0.5840732455,0.1484982818,0.1520415395,0.0300280228,0.0309475884,0.0475630537,0.0514909849,0.3093652427,0.3085407317,0.0314842910,0.0000000000,0.0000000000,0.0184455719,0.1432242543,0.1400193870,0.1433653086,0.1588112265,0.0000016726,0.0000000000,0.0000000000,0.0000000000,-0.0049676541,0.1248797327,-0.0006236018,0.0706326067,0.1249562725,0.0088646049
00:42:05:14.028,61,0.2240687013,0.2036983967,0.1169455498,0.0000000000,0.0000000000,0.1093201488,0.0000000000,0.2238088250,0.2040863633,0.0077652233,0.0000000000,0.0000000000,0.1093200818,0.0000000000,0.1968327761,0.0000000000,0.0160498787,0.0225022566,0.0173891205,0.0376771167,0.0977371112,0.0028615394,0.0000000000,0.0000000000,0.0000000000,0.7805215716,0.7725964189,0.0309750717,0.0292535797,0.2481792718,0.2503436506,0.1573912203,0.0050268308,0.6706286669,0.5810559392,0.1480333805,0.1515314132,0.0299802143,0.0308718849,0.0472098328,0.0510303043,0.3083433807,0.3075185418,0.0315183997,0.0000000000,0.0000000000,0.0184110031,0.1432214677,0.1400336325,0.1430281252,0.1584827155,0.0000017471,0.0000000000,0.0000000000,0.0000000000,-0.0047066896,0.1246706620,-0.0005898430,0.0708847046,0.1247471943,0.0088811489
00:42:05:15.029,61,0.2239136100,0.2032048255,0.1173170656,0.0000000000,0.0000000000,0.1094792932,0.0000000000,0.2236496061,0.2035951465,0.0073617520,0.0000000000,0.0000000000,0.1094792262,0.0000000000,0.1961807609,0.0000000000,0.0159788877,0.0225168578,0.0173900221,0.0375750065,0.0975629240,0.0030095389,0.0000000000,0.0000000000,0.0000000000,0.7806205153,0.7726892829,0.0309810676,0.0292486101,0.2481012344,0.2502836287,0.1568872184,0.0050284206,0.6694325805,0.5789633393,0.1475895047,0.1510591060,0.0299634077,0.0308325682,0.0469128750,0.0506529622,0.3082053661,0.3073826134,0.0315591209,0.0000000000,0.0000000000,0.0183825344,0.1434738636,0.1403805465,0.1429424435,0.1584573686,0.0000017434,0.0000000000,0.0000000000,0.0000000000,-0.0044623036,0.1243704408,-0.0005578561,0.0711125731,0.1244469285,0.0088879820
00:42:05:16.031,61,0.2237600535,0.2030912489,0.1178011075,0.0000000000,0.0000000000,0.1095826998,0.0000000000,0.2234938890,0.2034859061,0.0068473420,0.0000000000,0.0000000000,0.1095826328,0.0000000000,0.1955641210,0.0000000000,0.0159031022,0.0225233380,0.0173749588,0.0374311693,0.0973176807,0.0031293877,0.0000000000,0.0000000000,0.0000000000,0.7809322476,0.7729846835,0.0309813488,0.0292430762,0.2479496300,0.2501382232,0.1564263254,0.0050235945,0.6687488556,0.5780772567,0.1471903175,0.1506319344,0.0299049523,0.0307587925,0.0466229208,0.0502924696,0.3082261980,0.3074069917,0.0316144787,0.0000000000,0.0000000000,0.0183354001,0.1435932368,0.1406123638,0.1427987367,0.1583973765,0.0000016749,0.0000000000,0.0000000000,0.0000000000,-0.0041505299,0.1243035495,-0.0005185978,0.0714065880,0.1243800074,0.0089198155
00:42:05:17.033,61,0.2236224264,0.2028311044,0.1181794703,0.0000000000,0.0000000000,0.1096100435,0.0000000000,0.2233541161,0.2032287270,0.0064507839,0.0000000000,0.0000000000,0.1096099690,0.0000000000,0.1949510872,0.0000000000,0.0158054382,0.0225101709,0.0173414871,0.0372614190,0.0970516354,0.0032011159,0.0000000000,0.0000000000,0.0000000000,0.7827450633,0.7744615674,0.0309157334,0.0291745234,0.2477504462,0.2499323934,0.1558840871,0.0050072405,0.6683632135,0.5777581334,0.1467756629,0.1501972228,0.0297985952,0.0306417327,0.0463094898,0.0499219894,0.3081535399,0.3073379993,0.0316926166,0.0000000000,0.0000000000,0.0182665065,0.1435036510,0.1406292766,0.1425090432,0.1581936777,0.0000014863,0.0000000000,0.0000000000,0.0000000000,-0.0039102319,0.1241463348,-0.0004879491,0.0716373473,0.1242227331,0.0089371596
00:42:05:18.035,61,0.2235011905,0.2025169134,0.1188868582,0.0000000000,0.0000000000,0.1095255539,0.0000000000,0.2232313603,0.2029203922,0.0057381550,0.0000000000,0.0000000000,0.1095254570,0.0000000000,0.1943240911,0.0000000000,0.0157138705,0.0224880110,0.0172947925,0.0370724164,0.0967729688,0.0032667757,0.0000000000,0.0000000000,0.0000000000,0.7868316770,0.7783479095,0.0308280364,0.0290804170,0.2476556003,0.2498004436,0.1552435309,0.0049839434,0.6681215763,0.5777254701,0.1463455558,0.1497436613,0.0296652559,0.0305021461,0.0459489226,0.0495076738,0.3079152107,0.3071022332,0.0317611285,0.0000000000,0.0000000000,0.0181880593,0.1431194246,0.1403495222,0.1420609951,0.1578352600,0.0000014723,0.0000000000,0.0000000000,0.0000000000,-0.0034783441,0.1239577755,-0.0004333889,0.0720678791,0.1240341738,0.0089769866
00:42:05:19.036,61,0.2234406769,0.2025090754,0.1191538349,0.0000000000,0.0000000000,0.1094747856,0.0000000000,0.2231708765,0.2029150426,0.0054668500,0.0000000000,0.0000000000,0.1094746888,0.0000000000,0.1936089396,0.0000000000,0.0156152844,0.0224739481,0.0172489975,0.0368762799,0.0964370891,0.0032774936,0.0000000000,0.0000000000,0.0000000000,0.7881523371,0.7795553803,0.0308448505,0.0290923975,0.2475784123,0.2497067899,0.1546867043,0.0049665770,0.6679584384,0.5777795911,0.1459744573,0.1493629068,0.0295522790,0.0303854439,0.0456325598,0.0491574742,0.3081999421,0.3073945940,0.0317920372,0.0000000000,0.0000000000,0.0181227587,0.1427600682,0.1401287168,0.1416734606,0.1575625241,0.0000012359,0.0000000000,0.0000000000,0.0000000000,-0.0033138867,0.1239544377,-0.0004128870,0.0722297356,0.1240308136,0.0089968685
00:42:05:20.037,61,0.2234080881,0.2026254684,0.1193909645,0.0000000000,0.0000000000,0.1092723757,0.0000000000,0.2231395543,0.2030339241,0.0052333232,0.0000000000,0.0000000000,0.1092722639,0.0000000000,0.1929074377,0.0000000000,0.0155168045,0.0224405248,0.0171855353,0.0366702974,0.0961598307,0.0032662349,0.0000000000,0.0000000000,0.0000000000,0.7890057564,0.7803113461,0.0308631770,0.0291103255,0.2473974824,0.2494943291,0.1540669054,0.0049471962,0.6678996086,0.5779901147,0.1457189918,0.1491032392,0.0294313412,0.0302642621,0.0453200825,0.0488168225,0.3087542355,0.3079640865,0.0318059474,0.0000000000,0.0000000000,0.0180797540,0.1419209391,0.1395992041,0.1411647797,0.1571732759,0.0000010367,0.0000000000,0.0000000000,0.0000000000,-0.0031722994,0.1240270138,-0.0003954800,0.0723728389,0.1241034046,0.0090199905
00:42:05:21.039,61,0.2233880460,0.2025315166,0.1196224242,0.0000000000,0.0000000000,0.1091593057,0.0000000000,0.2231217772,0.2029418945,0.0050066984,0.0000000000,0.0000000000,0.1091591865,0.0000000000,0.1922166497,0.0000000000,0.0153694218,0.0224169027,0.0171269216,0.0364744850,0.0959068462,0.0031897908,0.0000000000,0.0000000000,0.0000000000,0.7895328403,0.7806976438,0.0309018288,0.0291517861,0.2473293841,0.2493665069,0.1534417272,0.0049294117,0.6678626537,0.5782013535,0.1454365999,0.1488419771,0.0293230712,0.0301571209,0.0450068004,0.0484947525,0.3092349172,0.3084546328,0.0317975655,0.0000000000,0.0000000000,0.0180381890,0.1412369311,0.1391018629,0.1406466663,0.1567960232,0.0000009264,0.0000000000,0.0000000000,0.0000000000,-0.0030349463,0.1239707246,-0.0003781833,0.0725136697,0.1240471527,0.0090333708
00:42:05:22.040,61,0.2232647538,0.2024972886,0.1196317524,0.0000000000,0.0000000000,0.1092360914,0.0000000000,0.2230009884,0.2029076219,0.0050112195,0.0000000000,0.0000000000,0.1092359424,0.0000000000,0.1915112883,0.0000000000,0.0152778933,0.0223809928,0.0170680918,0.0362901017,0.0956669599,0.0030826807,0.0000000000,0.0000000000,0.0000000000,0.7896686196,0.7807204723,0.0309511889,0.0292045958,0.2472230345,0.2492500991,0.1528494358,0.0049110074,0.6680148840,0.5786088109,0.1452117115,0.1486449093,0.0292203221,0.0300559960,0.0447604246,0.0482411496,0.3111370206,0.3103887439,0.0318124592,0.0000000000,0.0000000000,0.0180040076,0.1408568323,0.1388739198,0.1402529329,0.1565413922,0.0000008599,0.0000000000,0.0000000000,0.0000000000,-0.0030376946,0.1239497885,-0.0003784612,0.0725195035,0.1240262091,0.0090325568
00:42:05:23.042,61,0.2231502086,0.2024978101,0.1200495511,0.0000000000,0.0000000000,0.1091966629,0.0000000000,0.2228879631,0.2029120773,0.0046083941,0.0000000000,0.0000000000,0.1091964692,0.0000000000,0.1906487644,0.0000000000,0.0152717195,0.0223193932,0.0169874132,0.0360799953,0.0954445377,0.0030364881,0.0000000000,0.0000000000,0.0000000000,0.7899205089,0.7809371352,0.0309994537,0.0292482469,0.2472727895,0.2493198216,0.1521490067,0.0048827808,0.6684567332,0.5801464319,0.1449828297,0.1484269351,0.0291036796,0.0299405474,0.0445469357,0.0480101779,0.3119681776,0.3112291992,0.0318274386,0.0000000000,0.0000000000,0.0179504678,0.1404567659,0.1385825276,0.1398554444,0.1562652141,0.0000008287,0.0000000000,0.0000000000,0.0000000000,-0.0027935097,0.1239524111,-0.0003480462,0.0727727711,0.1240288466,0.0090642376
